"Range" "Sequential" "Async (Batch Size 16)" "Async (Batch Size 2)" "Async (Batch Size 32)" "Async (Batch Size 4)" "Async (Batch Size 8)" "Cuda - Coarse: 1 warp" "Cuda - Coarse: 16 warps" "Cuda - Coarse: 32 warps" "Cuda - Fine: 1 warp" "Cuda - Fine: 16 warps" "Cuda - Fine: 32 warps" "Cuda - Hybrid: 1 warp" "Cuda - Hybrid: 16 warps" "Cuda - Hybrid: 32 warps" "Omp (Dynamic, 1)" "Omp (Dynamic, 10)" "Omp (Static, 1)" "Omp (Static, 10)" 
14800    0.3631402663    0.4030889988    0.2929550300    0.4529325746    0.1986985677    0.4052346230    0.0087750708    0.0096393773    0.0111171362    0.0556789549    0.0568780443    0.0612724990    0.0074176323    0.0076110005    0.0080397600    0.0657503925    0.0656969365    0.0689184438    0.0681857312 
14900    0.3688704145    0.3994982178    0.2952991894    0.4545259729    0.2009343450    0.4083870714    0.0089714434    0.0096345199    0.0111201164    0.0561133761    0.0573017920    0.0617941185    0.0075085189    0.0077032073    0.0081405387    0.0667222735    0.0666683887    0.0696963574    0.0684953585 
15000    0.3727209745    0.4024007881    0.2992995105    0.4592077752    0.2031236148    0.4110927801    0.0091216915    0.0097285603    0.0111297414    0.0564186663    0.0578395523    0.0621000446    0.0076069280    0.0078046071    0.0082390688    0.0673722646    0.0675583655    0.0698044765    0.0690034691 
15100    0.3787952682    0.4060654806    0.3032600460    0.4665564450    0.2057047240    0.4150955392    0.0093464329    0.0096482403    0.0111284186    0.0569691267    0.0581685393    0.0625248147    0.0077092884    0.0079042444    0.0083467936    0.0684286903    0.0684204084    0.0707280268    0.0703136168 
15200    0.3833441336    0.4104010646    0.3064446493    0.4646404620    0.2069999575    0.4180196080    0.0093994909    0.0096458753    0.0111590658    0.0573203172    0.0585671671    0.0631714261    0.0078100126    0.0080072263    0.0084470832    0.0692349110    0.0692189002    0.0710955691    0.0714299237 
15300    0.3883036786    0.4115409326    0.3097968761    0.4767224940    0.2133659210    0.4304226827    0.0094798375    0.0102449670    0.0121807160    0.0584075138    0.0597727443    0.0640003871    0.0079208228    0.0081187725    0.0085628811    0.0699585602    0.0703618407    0.0726609943    0.0723132925 
15400    0.3927167555    0.4158280933    0.3129898939    0.4750684521    0.2123547777    0.4340000209    0.0095561348    0.0102703194    0.0121748008    0.0581349836    0.0595037369    0.0637937383    0.0080062677    0.0082050182    0.0086536427    0.0712922841    0.0711834426    0.0734690845    0.0735717695 
15500    0.3991946247    0.4209375390    0.3175199264    0.4736079658    0.2134392727    0.4278618844    0.0098201575    0.0102572149    0.0121701943    0.0586214648    0.0599379971    0.0642317710    0.0081123837    0.0083958658    0.0087734546    0.0722813780    0.0724530337    0.0750025691    0.0746700858 
15600    0.4038591185    0.4190553461    0.3194627428    0.4768791257    0.2156709503    0.4293039298    0.0097716815    0.0102728668    0.0121827427    0.0591822433    0.0602891507    0.0646742420    0.0082110891    0.0084154128    0.0088638747    0.0734506210    0.0730635111    0.0762534699    0.0757242586 
15700    0.4084831273    0.4222736114    0.3229761503    0.4798055191    0.2181394607    0.4335081020    0.0099340058    0.0102662039    0.0121846641    0.0594857018    0.0607611655    0.0651679293    0.0083209269    0.0085185393    0.0089795860    0.0738626995    0.0741367128    0.0766721172    0.0772249408 
15800    0.4144174681    0.4256139704    0.3267379577    0.4838221956    0.2195060816    0.4370744000    0.0100371466    0.0107812135    0.0122149687    0.0605770914    0.0619779221    0.0660605411    0.0084332972    0.0086372339    0.0091144623    0.0755050894    0.0748413747    0.0772838983    0.0773455317 
15900    0.4186905648    0.4288138726    0.3293739789    0.4888878881    0.2222755650    0.4398413501    0.0101630185    0.0107564425    0.0121833142    0.0604601774    0.0615057161    0.0659181223    0.0085212463    0.0087258851    0.0091870121    0.0757108396    0.0758297246    0.0784572341    0.0787509534 
16000    0.4243024012    0.4316640508    0.3335907240    0.4903685806    0.2239005212    0.4435982334    0.0102829442    0.0107757899    0.0122761882    0.0614201106    0.0626964746    0.0666826294    0.0086423514    0.0088488513    0.0093102861    0.0768316456    0.0768040619    0.0792060786    0.0796238335 
16100    0.4297608488    0.4360361807    0.3364177048    0.4925757601    0.2258113433    0.4567217411    0.0104857738    0.0109034063    0.0123424153    0.0618584382    0.0624964154    0.0668966602    0.0087479303    0.0089532464    0.0094218359    0.0776253550    0.0777292486    0.0799723670    0.0801764832 
16200    0.4354610381    0.4375686344    0.3397882834    0.5003151439    0.2288279497    0.4614674607    0.0104252159    0.0107632963    0.0122495644    0.0617162559    0.0628131027    0.0673265834    0.0088689672    0.0091248750    0.0095233402    0.0788021039    0.0787670749    0.0811401032    0.0807101914 
16300    0.4411697916    0.4420565317    0.3429941312    0.5006425311    0.2307440345    0.4548287013    0.0105082264    0.0114097663    0.0135528237    0.0630584130    0.0638988585    0.0679040485    0.0089611367    0.0091697063    0.0096441882    0.0797731989    0.0799762488    0.0840055620    0.0842455633 
16400    0.4453162705    0.4466754886    0.3465605061    0.5026695012    0.2320272241    0.4578672997    0.0107446718    0.0115047663    0.0135927256    0.0634806708    0.0644539926    0.0683761116    0.0090627393    0.0092756588    0.0097534373    0.0806886699    0.0805265646    0.0829215704    0.0834404977 
16500    0.4512998724    0.4451627036    0.3508658408    0.5079530570    0.2350836152    0.4614840968    0.0107882434    0.0113794363    0.0133535105    0.0630253092    0.0641560983    0.0685420980    0.0091795979    0.0093756803    0.0098600298    0.0816381457    0.0816267391    0.0839121260    0.0839263990 
16600    0.4558173755    0.4487482410    0.3541539618    0.5084866615    0.2374738130    0.4647650848    0.0110453616    0.0115105028    0.0135028988    0.0641777066    0.0647880991    0.0691117260    0.0092873576    0.0094955760    0.0100572654    0.0825771105    0.0826206214    0.0847585442    0.0855497804 
16700    0.4619809515    0.4524426611    0.3568148858    0.5125071209    0.2395823462    0.4692300155    0.0112312325    0.0115050324    0.0135136339    0.0647449756    0.0653814777    0.0697020902    0.0094095415    0.0096039224    0.0100968556    0.0834547313    0.0835280232    0.0858738092    0.0861323913 
16800    0.4669479952    0.4557362664    0.3608656786    0.5142202731    0.2418626758    0.4715543101    0.0113392672    0.0117838279    0.0133495176    0.0643269257    0.0655570364    0.0698929749    0.0094859016    0.0096984755    0.0101843438    0.0846521393    0.0848765393    0.0868025257    0.0872624502 
16900    0.4728505983    0.4572831608    0.3651956371    0.5238619351    0.2433897559    0.4831473942    0.0115414248    0.0119368739    0.0135013747    0.0656516663    0.0666183982    0.0705979628    0.0096197051    0.0098285421    0.0103211806    0.0855475012    0.0858405693    0.0883541986    0.0885284316 
17000    0.4785805298    0.4631115662    0.3685915128    0.5223579789    0.2455317753    0.4867802704    0.0116752712    0.0119520925    0.0135064888    0.0660210370    0.0669454730    0.0709815454    0.0097275747    0.0099405320    0.0104330878    0.0866022697    0.0867822230    0.0895071576    0.0891304331 
17100    0.4845807679    0.4621414976    0.3713214079    0.5259456993    0.2480575780    0.4797421312    0.0117777364    0.0117864294    0.0134284279    0.0658256920    0.0668912153    0.0714592851    0.0098266549    0.0100376875    0.0105330641    0.0879243865    0.0874441210    0.0919104064    0.0916681791 
17200    0.4887130021    0.4674122553    0.3755380949    0.5297243457    0.2509359535    0.4852994318    0.0119687528    0.0119288147    0.0135513059    0.0669853067    0.0680113571    0.0719510295    0.0099487225    0.0101684082    0.0106698184    0.0886261183    0.0886014556    0.0909159224    0.0915613674 
17300    0.4955369600    0.4733416973    0.3780931850    0.5348828561    0.2579732614    0.4916372154    0.0120311853    0.0127367205    0.0146919633    0.0673376444    0.0686290981    0.0724950844    0.0100661121    0.0102820054    0.0107817838    0.0895197823    0.0897425605    0.0923148752    0.0921780661 
17400    0.5005495802    0.4708921878    0.3830490564    0.5336933712    0.2546163408    0.4910762545    0.0122406100    0.0127207905    0.0147577934    0.0678800186    0.0687938110    0.0731014609    0.0101778500    0.0103972837    0.0109023721    0.0905916928    0.0906396647    0.0930274937    0.0944274615 
17500    0.5066181208    0.4726788482    0.3860378459    0.5404291798    0.2561739347    0.4934036417    0.0121778232    0.0125941983    0.0145667513    0.0678442016    0.0688424684    0.0733247393    0.0102779975    0.0104924960    0.0109986968    0.0916974133    0.0917290854    0.0951280023    0.0946907602 
17600    0.5133504148    0.4770787864    0.3904135893    0.5410867732    0.2594971934    0.4991988341    0.0123866501    0.0127252726    0.0147450768    0.0688165799    0.0694557621    0.0740993238    0.0104098618    0.0106481440    0.0111232663    0.0926261541    0.0926561247    0.0959950492    0.0955122221 
17700    0.5193404900    0.4807606501    0.3943512003    0.5432067640    0.2610839421    0.5125662988    0.0125741987    0.0127154633    0.0147319736    0.0692720405    0.0701087593    0.0744969605    0.0105274334    0.0107683247    0.0112415393    0.0941388416    0.0940297351    0.0973643142    0.0971065724 
17800    0.5253040807    0.4834766812    0.3967846959    0.5487463014    0.2636681060    0.5141852167    0.0125405526    0.0131323832    0.0145437248    0.0690382388    0.0704321382    0.0748898813    0.0106309288    0.0108963806    0.0113671205    0.0947706446    0.0952018908    0.0989385557    0.0980382765 
17900    0.5307180473    0.4854364952    0.4013531532    0.5483858083    0.2656141389    0.5080190700    0.0128392361    0.0133681436    0.0147252392    0.0702265470    0.0715626519    0.0758728368    0.0107720947    0.0109777175    0.0114961184    0.0959551692    0.0960435690    0.0988413218    0.1010304620 
18000    0.5369672637    0.4903184486    0.4046831180    0.5535114118    0.2676074092    0.5101173874    0.0129138162    0.0133772655    0.0147170746    0.0706670736    0.0721986946    0.0760832067    0.0108779462    0.0110989463    0.0116174484    0.0969762830    0.0972688166    0.0995097083    0.1002342936 
18100    0.5423090701    0.4900417578    0.4095403635    0.5576239861    0.2703545525    0.5128271371    0.0130261291    0.0133825435    0.0147866866    0.0711218540    0.0726409699    0.0766536320    0.0109974678    0.0112180870    0.0117398296    0.0983891594    0.0983997044    0.1012332385    0.1011429564 
18200    0.5477544480    0.4940981961    0.4130129357    0.5596642666    0.2727103522    0.5163284703    0.0130106824    0.0132233659    0.0149796330    0.0709019113    0.0723158835    0.0770568432    0.0111017034    0.0114036713    0.0118524752    0.0992919110    0.0994304423    0.1040639937    0.1036541794 
18300    0.5541656229    0.4978638022    0.4176214867    0.5647399915    0.2749630205    0.5187153518    0.0133021163    0.0133828572    0.0153005998    0.0720544709    0.0729953907    0.0777334729    0.0112195351    0.0114382613    0.0119626510    0.1000796142    0.1002308221    0.1034427760    0.1032972831 
18400    0.5615460654    0.4999853697    0.4217433437    0.5656921312    0.2772650457    0.5240803496    0.0135696708    0.0141461415    0.0164857301    0.0723138347    0.0733638023    0.0781641526    0.0113409299    0.0116475515    0.0121931551    0.1020160124    0.1016667783    0.1043834510    0.1046406897 
18500    0.5657980643    0.5038497304    0.4248281529    0.5750300887    0.2791086626    0.5365400226    0.0141582706    0.0142507604    0.0164847105    0.0730451856    0.0739019454    0.0787644326    0.0115032266    0.0116812774    0.0122155506    0.1025101166    0.1023886311    0.1052958764    0.1051502725 
18600    0.5730507837    0.5066530290    0.4279823493    0.5715939489    0.2822049417    0.5418999938    0.0138474694    0.0141687047    0.0164875768    0.0734597930    0.0750487889    0.0793928584    0.0116006303    0.0118299264    0.0123650809    0.1034576205    0.1036016553    0.1071339793    0.1074696959 
18700    0.5786597290    0.5059185927    0.4327063549    0.5778233218    0.2842203683    0.5333122978    0.0136710907    0.0139964745    0.0163050056    0.0733248392    0.0750738419    0.0797758709    0.0117050653    0.0119282609    0.0124636697    0.1046688351    0.1048146502    0.1078619906    0.1083031457 
18800    0.5874009473    0.5104986874    0.4366347191    0.5797929291    0.2863016914    0.5365595450    0.0141956689    0.0141665387    0.0164847772    0.0746288338    0.0756959200    0.0804930071    0.0118565364    0.0120823826    0.0126169679    0.1078618592    0.1075552192    0.1127489083    0.1106472602 
18900    0.5915998609    0.5140409400    0.4403226233    0.5830016169    0.2896188984    0.5386323948    0.0141752477    0.0148543673    0.0164956670    0.0749716109    0.0761606909    0.0811253976    0.0119710284    0.0122205141    0.0127167462    0.1068929066    0.1068502470    0.1097454653    0.1099175900 
19000    0.5988043164    0.5178676780    0.4446443969    0.5915042126    0.2927371707    0.5490439812    0.0142656784    0.0148285926    0.0164882029    0.0756158710    0.0768407819    0.0816833430    0.0121070793    0.0123297333    0.0128762517    0.1081908081    0.1083882682    0.1120036207    0.1121037168 
19100    0.6029078863    0.5223654066    0.4473171817    0.5905680991    0.2947282831    0.5476957003    0.0142304459    0.0146948905    0.0163115084    0.0750982564    0.0768354806    0.0819811817    0.0122011347    0.0124233140    0.0129711558    0.1090663591    0.1093346490    0.1126936111    0.1133668477 
19200    0.6104528212    0.5262997891    0.4524616681    0.5919585275    0.2963164530    0.5486669005    0.0146089407    0.0148319612    0.0166637503    0.0763292492    0.0781254723    0.0827163728    0.0123456818    0.0125720138    0.0131218656    0.1106936291    0.1105375721    0.1140717641    0.1129493639 
19300    0.6156695652    0.5259339507    0.4568117843    0.5990859907    0.2984534520    0.5665858568    0.0147516826    0.0148166764    0.0167491583    0.0769421553    0.0778878556    0.0832572596    0.0124956764    0.0126761609    0.0132613654    0.1112811845    0.1116333116    0.1150666073    0.1153270837 
19400    0.6239100098    0.5297277094    0.4599986825    0.6005327220    0.3006192329    0.5708100491    0.0147364081    0.0155997118    0.0180912161    0.0772903521    0.0789905618    0.0839009662    0.0125968369    0.0128278203    0.0133836424    0.1122990284    0.1126138464    0.1162763622    0.1160595535 
19500    0.6277818537    0.5325068159    0.4648629081    0.6034866025    0.3042185095    0.5596696855    0.0148820340    0.0156273958    0.0180951001    0.0778265436    0.0796102818    0.0844107562    0.0127243016    0.0129548942    0.0135146940    0.1135756537    0.1138519756    0.1187169190    0.1177779143 
19600    0.6357172828    0.5383058878    0.4684822640    0.6080412896    0.3054134144    0.5628236431    0.0151505807    0.0156345891    0.0180857920    0.0779722736    0.0793631524    0.0849624403    0.0128408319    0.0130668441    0.0136269267    0.1148840081    0.1149491631    0.1189878123    0.1184134717 
19700    0.6424927302    0.5358902802    0.4718587861    0.6100642803    0.3075634353    0.5671357015    0.0152362925    0.0154582793    0.0178642413    0.0780520453    0.0796731286    0.0852956669    0.0129719755    0.0132048344    0.0137580643    0.1161126063    0.1161613655    0.1206479685    0.1215034218 
19800    0.6483933027    0.5405174390    0.4762611683    0.6117827900    0.3110189256    0.5705706182    0.0154901426    0.0156210689    0.0180892685    0.0786645456    0.0801555286    0.0859698362    0.0130925125    0.0133234173    0.0138881842    0.1173462333    0.1181863712    0.1211142930    0.1221896764 
19900    0.6567669403    0.5462331447    0.4801267608    0.6146825428    0.3132113795    0.5731779053    0.0155968410    0.0162361867    0.0180844137    0.0795326640    0.0808572306    0.0865867071    0.0132227261    0.0134535616    0.0140200095    0.1182685996    0.1183710503    0.1225947613    0.1218701049 
20000    0.6648949563    0.5463363454    0.4872797003    0.6227131906    0.3194008441    0.5806603741    0.0159475002    0.0162865040    0.0188799865    0.0804618716    0.0818146228    0.0876179400    0.0135225947    0.0135910885    0.0141944980    0.1198654010    0.1202158492    0.1233280546    0.1229401981 
20100    0.6706068737    0.5521337145    0.4914638062    0.6258833926    0.3190113071    0.5955729183    0.0159602944    0.0166341642    0.0180962716    0.0804230594    0.0819334727    0.0877064869    0.0134924372    0.0137168996    0.0142920044    0.1211909104    0.1210656617    0.1265111869    0.1261176391 
20200    0.6742982848    0.5538856195    0.4923918817    0.6341671221    0.3201221573    0.5969265192    0.0159896489    0.0162521942    0.0180907142    0.0811220134    0.0828342906    0.0883186167    0.0136352343    0.0138730635    0.0144494092    0.1221356351    0.1222808876    0.1266916589    0.1269810785 
20300    0.6824367824    0.5546567013    0.4977736675    0.6286027860    0.3229419751    0.5878438032    0.0161516645    0.0162809117    0.0192694871    0.0813823737    0.0829083373    0.0886943454    0.0137491547    0.0139963272    0.0145665916    0.1237414936    0.1238059951    0.1308876998    0.1299964933 
20400    0.6877514224    0.5568303914    0.5031284093    0.6364299116    0.3255029426    0.5906897241    0.0162598395    0.0170193485    0.0198410539    0.0820838312    0.0832412843    0.0893749252    0.0139897378    0.0141187281    0.0146976446    0.1248630250    0.1245415489    0.1281221566    0.1293614347 
20500    0.6952109623    0.5639187208    0.5058038934    0.6360799435    0.3284131198    0.6028309636    0.0162672259    0.0168627035    0.0196668251    0.0819844786    0.0839775652    0.0897187588    0.0140171609    0.0142502158    0.0148370847    0.1262869746    0.1264169022    0.1293279026    0.1296982082 
20600    0.7018153780    0.5654745414    0.5096950809    0.6428689598    0.3314791707    0.5970192229    0.0167279837    0.0170644722    0.0198811910    0.0825866061    0.0843546971    0.0902568112    0.0141517399    0.0143899244    0.0149811933    0.1268060849    0.1270370912    0.1310848503    0.1301486080 
20700    0.7092536144    0.5703708098    0.5148147374    0.6435684577    0.3332183174    0.6018769170    0.0168620853    0.0170410043    0.0198765220    0.0836030560    0.0851935267    0.0909533309    0.0143070852    0.0145439064    0.0151489438    0.1281862786    0.1283215825    0.1314562879    0.1318914576 
20800    0.7156021084    0.5677128932    0.5181550222    0.6573550158    0.3360380978    0.6047529758    0.0170197477    0.0170306937    0.0198807782    0.0841041249    0.0851875925    0.0914736856    0.0144277200    0.0146595994    0.0152529794    0.1292626307    0.1295097722    0.1335840417    0.1332065153 
20900    0.7231104494    0.5732958795    0.5224315969    0.6487619144    0.3384833526    0.6314650920    0.0171313738    0.0178668130    0.0198743315    0.0846128734    0.0863849841    0.0921126032    0.0145876758    0.0148241164    0.0154396646    0.1312824681    0.1308540101    0.1339537226    0.1344389468 
21000    0.7295376822    0.5760560178    0.5268168919    0.6521633291    0.3405332347    0.6264499421    0.0172863573    0.0179664665    0.0198702489    0.0843560502    0.0860973435    0.0925059763    0.0147929374    0.0149464601    0.0155345725    0.1318640372    0.1325379724    0.1375329457    0.1380074683 
21100    0.7355224064    0.5811542695    0.5319002106    0.6558705793    0.3434273807    0.6154648625    0.0174418600    0.0179710412    0.0198775382    0.0855272008    0.0871353109    0.0932154694    0.0149678011    0.0150836280    0.0156757504    0.1329302350    0.1333027171    0.1373081034    0.1368351869 
21200    0.7433257320    0.5866741129    0.5356918234    0.6570410735    0.3459743131    0.6179413802    0.0175282306    0.0180298721    0.0208191019    0.0861118742    0.0875019948    0.0937813802    0.0149773824    0.0152103414    0.0158166809    0.1343349625    0.1346071894    0.1391610445    0.1377766521 
21300    0.7508235216    0.5861452910    0.5399058625    0.6605216089    0.3487833477    0.6217524371    0.0180980196    0.0179450733    0.0199911277    0.0864728201    0.0882453481    0.0943479916    0.0151388233    0.0154005094    0.0160485229    0.1355827497    0.1360140827    0.1393972268    0.1394742162 
21400    0.7573050689    0.5877476279    0.5445388197    0.6647283968    0.3511963684    0.6247816115    0.0178726888    0.0188039824    0.0214226792    0.0869845994    0.0885413381    0.0949758313    0.0152774589    0.0155208732    0.0161064560    0.1367550503    0.1370889782    0.1403367041    0.1428007419 
21500    0.7661479071    0.5909026930    0.5481129658    0.6681067758    0.3531288174    0.6274370593    0.0183415402    0.0188701472    0.0215394687    0.0874901539    0.0889352301    0.0954806808    0.0153964817    0.0156315414    0.0162464058    0.1385267920    0.1386591733    0.1435520395    0.1440318295 
21600    0.7726734337    0.5946455283    0.5525404133    0.6714448906    0.3565996913    0.6333518283    0.0181742898    0.0192137613    0.0214962563    0.0879438791    0.0896384721    0.0960201983    0.0155728053    0.0158083861    0.0163923926    0.1397030175    0.1399882926    0.1451087524    0.1462256581 
21700    0.7786436612    0.5979634151    0.5577870779    0.6815479436    0.3599847801    0.6510918508    0.0182275338    0.0188993893    0.0214884312    0.0880844727    0.0899916046    0.0963673487    0.0156774107    0.0159168118    0.0165360801    0.1407695401    0.1409126114    0.1456642495    0.1453448859 
21800    0.7856506395    0.6037532252    0.5621794884    0.6788918150    0.3618843571    0.6554664391    0.0183423788    0.0189094426    0.0214893061    0.0890691521    0.0902251120    0.0970564769    0.0158143949    0.0160581650    0.0166806956    0.1424129949    0.1427525127    0.1476286982    0.1483007309 
21900    0.7931224821    0.6036948931    0.5662196611    0.6821051105    0.3713158742    0.6486544064    0.0185030781    0.0194950693    0.0214876918    0.0889317726    0.0908170701    0.0974559634    0.0159606494    0.0162033508    0.0169234222    0.1434505724    0.1434112819    0.1477366549    0.1478339015 
22000    0.8011148165    0.6035630095    0.5707132041    0.6838978331    0.3665743535    0.6445007574    0.0187767088    0.0197017443    0.0214993179    0.0893514051    0.0912697063    0.0979979902    0.0161060319    0.0163482677    0.0169779309    0.1445837834    0.1451908148    0.1509511356    0.1517427922 
22100    0.8072787878    0.6077416491    0.5744950843    0.6862491116    0.3704218349    0.6520005770    0.0188431613    0.0197164241    0.0214954271    0.0904312423    0.0920143020    0.0987151266    0.0162940341    0.0164978793    0.0171332576    0.1459312687    0.1464580987    0.1529003254    0.1502282026 
22200    0.8156039069    0.6197169579    0.5803856230    0.6896712025    0.3719595207    0.6520811336    0.0189819323    0.0196209509    0.0214938921    0.0908205893    0.0921896795    0.0994128094    0.0165093588    0.0166386866    0.0172729993    0.1483491377    0.1482883549    0.1525683155    0.1514738238 
22300    0.8238801060    0.6136162667    0.5839080094    0.6990553400    0.3768628129    0.6569641542    0.0190778858    0.0196323752    0.0216679184    0.0910418198    0.0926932372    0.0997519262    0.0165391868    0.0167845290    0.0174236852    0.1486312112    0.1487693663    0.1529239884    0.1548065295 
22400    0.8305546140    0.6200538423    0.5886297983    0.6970308433    0.3770927896    0.6595587065    0.0193391190    0.0203850127    0.0231618460    0.0916897360    0.0931936557    0.1003261290    0.0166878467    0.0169344048    0.0175718975    0.1497850157    0.1500546096    0.1549799635    0.1548246057 
22500    0.8378012283    0.6229820674    0.5928258309    0.7000708658    0.3799712135    0.6835460206    0.0194870279    0.0205699066    0.0232525022    0.0925047374    0.0939892913    0.1010454921    0.0168353857    0.0170877856    0.0177210917    0.1512321674    0.1514704921    0.1554192292    0.1555464429 
22600    0.8462778112    0.6259921839    0.5979701370    0.7089660195    0.3839563644    0.6838306130    0.0196294068    0.0205519915    0.0232689837    0.0926832929    0.0942536682    0.1015954274    0.0169857778    0.0172274577    0.0178710859    0.1524378538    0.1529852584    0.1568057231    0.1579476616 
22700    0.8524726951    0.6298534354    0.6030146495    0.7057714438    0.3853266109    0.6699402342    0.0196506491    0.0205652226    0.0232593195    0.0930744040    0.0949151986    0.1019215037    0.0171337993    0.0173786222    0.0180493388    0.1545759385    0.1546772326    0.1604288803    0.1625312081 
22800    0.8585245602    0.6321715783    0.6069033943    0.7086161059    0.3885566637    0.6742421508    0.0200730269    0.0205740324    0.0232826603    0.0937883131    0.0951339613    0.1025426071    0.0172828139    0.0175288583    0.0182050174    0.1561098225    0.1557348954    0.1605718249    0.1596021288 
22900    0.8652387240    0.6369661708    0.6153241953    0.7169276294    0.3918197322    0.6768731869    0.0201781494    0.0205728555    0.0232845735    0.0938677509    0.0956397604    0.1030285442    0.0174379390    0.0177694093    0.0183310101    0.1566552831    0.1569154670    0.1619232868    0.1616750463 
23000    0.8755016979    0.6362187402    0.6165140826    0.7166217303    0.3960585131    0.6826065059    0.0202479455    0.0212637261    0.0232585065    0.0951253767    0.0962902795    0.1037797635    0.0175847567    0.0178350649    0.0184870899    0.1580681110    0.1582102501    0.1627515244    0.1629117156 
23100    0.8827393647    0.6477921611    0.6219580391    0.7196177877    0.3970521563    0.6877792759    0.0203798260    0.0213127490    0.0232696226    0.0949282371    0.0966191175    0.1042474621    0.0177318900    0.0179761686    0.0186401153    0.1595253862    0.1610516615    0.1691448407    0.1673491711 
23200    0.8895040711    0.6429336352    0.6246650463    0.7286908654    0.4016528642    0.6881197966    0.0206492472    0.0213144500    0.0232733203    0.0960160128    0.0975048188    0.1050105492    0.0178952598    0.0181390757    0.0188019718    0.1607746800    0.1610111998    0.1674127354    0.1662597528 
23300    0.8989183346    0.6484030102    0.6327226223    0.7269081889    0.4012631428    0.7116972581    0.0206946349    0.0213346554    0.0233130977    0.0965537139    0.0976298435    0.1053492733    0.0180310453    0.0182809897    0.0189551930    0.1627741347    0.1628504928    0.1687896174    0.1687076128 
23400    0.9065624473    0.6516859633    0.6361822944    0.7280599844    0.4048638176    0.7138814097    0.0208991480    0.0213109798    0.0233115894    0.0963906096    0.0981316672    0.1058382311    0.0181967630    0.0184345459    0.0191926268    0.1635045446    0.1638804372    0.1694958373    0.1712681501 
23500    0.9142932566    0.6512763154    0.6399642317    0.7319953915    0.4071986118    0.7000765622    0.0211838634    0.0221851763    0.0248660120    0.0973424981    0.0986406688    0.1066136989    0.0183343068    0.0185927450    0.0192662266    0.1651153493    0.1652913930    0.1701101521    0.1713307421 
23600    0.9217780572    0.6550631854    0.6465515322    0.7345806587    0.4106646740    0.7046677201    0.0214556017    0.0224754539    0.0252764997    0.0983381159    0.0993768275    0.1071232209    0.0184920390    0.0187472064    0.0194250847    0.1665057403    0.1665626870    0.1728819750    0.1748566724 
23700    0.9307860796    0.6565169043    0.6504342573    0.7383185752    0.4129435976    0.7070481106    0.0214729544    0.0222306394    0.0248651879    0.0984685195    0.0998972343    0.1076500516    0.0186455248    0.0188996397    0.0196758653    0.1685688417    0.1690108877    0.1762840956    0.1765338329 
23800    0.9370912930    0.6626561097    0.6530867872    0.7409872500    0.4152302542    0.7096829979    0.0216616099    0.0226731081    0.0248785579    0.0990310166    0.1006022456    0.1081920895    0.0188274367    0.0190595254    0.0197432656    0.1699138422    0.1700246598    0.1763546410    0.1760474466 
23900    0.9451539445    0.6629816011    0.6601368294    0.7471477780    0.4183300222    0.7177496347    0.0217065491    0.0222365017    0.0248926647    0.0991726653    0.1008656281    0.1086500145    0.0189655071    0.0192203980    0.0199010930    0.1708020328    0.1718120069    0.1768712745    0.1764149881 
24000    0.9542555560    0.6667088454    0.6647232820    0.7532172139    0.4235919693    0.7166396382    0.0219450083    0.0229423306    0.0248726207    0.1000730520    0.1011331576    0.1093987426    0.0192132136    0.0193863412    0.0200628000    0.1723804519    0.1720675013    0.1778178462    0.1784153890 
24100    0.9609637254    0.6722909013    0.6678905633    0.7498297159    0.4247317572    0.7389154070    0.0221302770    0.0229222341    0.0248878217    0.1007587266    0.1020503697    0.1099109940    0.0192689622    0.0195305320    0.0202232294    0.1736206614    0.1738144760    0.1786074888    0.1791937380 
24200    0.9677020056    0.6715412946    0.6730234837    0.7532729981    0.4270638777    0.7455717338    0.0223277186    0.0229724563    0.0248831408    0.1003929996    0.1021487827    0.1103036062    0.0194419574    0.0196883378    0.0204782675    0.1754401420    0.1756381978    0.1818599269    0.1828173920 
24300    0.9763535128    0.6809022873    0.6793527926    0.7673721678    0.4363780195    0.7310120201    0.0224755534    0.0230085077    0.0248828568    0.1010883688    0.1027568033    0.1107892829    0.0195991419    0.0198495598    0.0205462865    0.1769113377    0.1765757382    0.1814250426    0.1808511025 
24400    0.9842511375    0.6823389925    0.6842988823    0.7613640047    0.4383571830    0.7373955558    0.0226769224    0.0229667589    0.0250170280    0.1017348883    0.1033624238    0.1113521200    0.0197628157    0.0200097692    0.0207168831    0.1783500443    0.1783116709    0.1843220757    0.1835196961 
24500    0.9923796799    0.6875252717    0.6873232530    0.7688004859    0.4368469545    0.7353683420    0.0230688066    0.0240655908    0.0269424797    0.1026504044    0.1037043549    0.1119481174    0.0199180692    0.0202622561    0.0208789007    0.1793815413    0.1797774135    0.1847365423    0.1851368234 
24600    1.0003658468    0.6887200630    0.6929570402    0.7686275721    0.4392434540    0.7403295918    0.0229601280    0.0239456692    0.0266733514    0.1023167513    0.1041032956    0.1125209298    0.0200776423    0.0203364976    0.0210448319    0.1816459477    0.1811913914    0.1864743069    0.1858010805 
24700    1.0090575535    0.6900508017    0.6994295119    0.7745589753    0.4427059122    0.7440327844    0.0230823513    0.0238641948    0.0266519075    0.1036809340    0.1049053072    0.1133340237    0.0202338425    0.0204925576    0.0212996062    0.1821940744    0.1822635784    0.1887473334    0.1917234540 
